,Unnamed: 0,职位名,链接,公司,工作地点,薪资,经验,学历,地区,月薪,大专,本科,硕士,高中
460,924,Python开发工程师,http://jobs.51job.com/chengdu/90573443.html?s=01&t=0,成都励慧网络科技有限公司,成都,1-1.5万/月,3-4年经验,本科,21,12500.0,0,1,0,0
461,929,python开发工程师,http://jobs.51job.com/shenzhen/78746381.html?s=01&t=0,深圳市极限网络科技有限公司,深圳,1-1.5万/月,1年经验,大专,30,12500.0,1,0,0,0
462,930,OpenERP/Python开发工程师,http://jobs.51job.com/shenzhen-nsq/67023185.html?s=01&t=0,深圳市德立达科技有限公司,深圳-南山区,1-1.5万/月,2年经验,本科,30,12500.0,0,1,0,0
463,931,Python 软件开发工程师,http://jobs.51job.com/shenzhen-nsq/85434282.html?s=01&t=0,首汇焦点（深圳）科技有限公司,深圳-南山区,1.5-2.5万/月,5-7年经验,大专,30,20000.0,1,0,0,0
464,934,Python讲师,http://jobs.51job.com/shanghai-fxq/90730419.html?s=01&t=0,八维宏烨（上海）信息科技有限公司,上海-奉贤区,1.5-2万/月,3-4年经验,大专,0,17500.0,1,0,0,0
465,935,Python游戏开发工程师,http://jobs.51job.com/fuzhou-glq/88625707.html?s=01&t=0,飞鱼科技国际有限公司,福州-鼓楼区,4-8千/月,1年经验,大专,35,6000.0,1,0,0,0
466,936,气象卫星遥感应用开发/c++/java/Python/Fortran,http://jobs.51job.com/chengdu/88755481.html?s=01&t=0,北京华普亿方教育科技股份有限公司,异地招聘,0.4-1.5万/月,2年经验,大专,20,9500.0,1,0,0,0
467,937,Python工程师,http://jobs.51job.com/shenzhen-nsq/78687898.html?s=01&t=0,深圳贝尔创意科教有限公司,深圳-南山区,1.2-2万/月,2年经验,本科,30,16000.0,0,1,0,0
468,938,Python开发工程师,http://jobs.51job.com/shanghai-pdxq/88935894.html?s=01&t=0,上海药明康德新药开发有限公司,上海-浦东新区,1-2万/月,1年经验,本科,0,15000.0,0,1,0,0
469,939,Python高级开发工程师,http://jobs.51job.com/suzhou/90945319.html?s=01&t=0,苏州竞予信息科技有限公司,苏州,0.8-1万/月,2年经验,大专,36,9000.0,1,0,0,0
470,940,python 开发工程师,http://jobs.51job.com/shanghai-pdxq/83756290.html?s=01&t=0,上海侍埃电子商务有限公司,上海-浦东新区,20-30万/年,2年经验,本科,0,20833.33333333333,0,1,0,0
471,943,Java，Python软件工程师,http://jobs.51job.com/shanghai-jaq/91134189.html?s=01&t=0,清衍信息科技（上海）有限公司,上海-静安区,1.5-2.5万/月,2年经验,本科,0,20000.0,0,1,0,0
472,945,Python高级开发工程师,http://jobs.51job.com/hangzhou/90056758.html?s=01&t=0,杭州昇星网络科技有限公司,杭州,1-2万/月,3-4年经验,本科,24,15000.0,0,1,0,0
473,946,Python开发工程师,http://jobs.51job.com/hangzhou-xcq/90292686.html?s=01&t=0,浙江腾翊信息科技有限公司,杭州-下城区,1-1.5万/月,2年经验,本科,24,12500.0,0,1,0,0
474,948,Python开发工程师,http://jobs.51job.com/chengdu-gxq/85820281.html?s=01&t=0,北京陌陌信息技术有限公司成都分公司,成都-高新区,1-2万/月,3-4年经验,本科,21,15000.0,0,1,0,0
475,954,Python后端工程师,http://jobs.51job.com/chengdu-chq/91426354.html?s=01&t=0,四川众擎志达能源开发有限公司,成都-成华区,4-8千/月,1年经验,大专,21,6000.0,1,0,0,0
476,956,Python 数据采集工程师,http://jobs.51job.com/guangzhou-thq/88845983.html?s=01&t=0,广州勤加缘科技实业有限公司,广州-天河区,1-1.5万/月,1年经验,大专,19,12500.0,1,0,0,0
477,959,python 软件工程师,http://jobs.51job.com/shanghai-xhq/81937551.html?s=01&t=0,上海思贤信息技术股份有限公司,上海-徐汇区,0.8-1.5万/月,2年经验,本科,0,11500.0,0,1,0,0
478,961,Python 数据分析工程师,http://jobs.51job.com/chengdu/72571753.html?s=01&t=0,成都友信盟创科技有限公司,成都,0.4-1万/月,无工作经验,大专,21,7000.0,1,0,0,0
479,963,python/java 中级工程师（网络爬虫方向）,http://jobs.51job.com/beijing-ftq/90177348.html?s=01&t=0,政府采购信息网,北京-丰台区,0.8-1.2万/月,2年经验,本科,6,10000.0,0,1,0,0
480,964,Python 后端工程师,http://jobs.51job.com/shenzhen-lgq/91166092.html?s=01&t=0,深圳百视高安防科技有限公司,深圳-龙岗区,0.8-1.5万/月,1年经验,本科,30,11500.0,0,1,0,0
481,967,Python软件工程师（大数据产品开发）,http://jobs.51job.com/shanghai-ypq/88895665.html?s=01&t=0,悦岚（上海）数据服务有限公司,上海-杨浦区,1-1.5万/月,2年经验,大专,0,12500.0,1,0,0,0
482,968,Python后端开发工程师,http://jobs.51job.com/xiamen/90761661.html?s=01&t=0,网宿科技股份有限公司,厦门,1-1.5万/月,3-4年经验,本科,10,12500.0,0,1,0,0
483,969,高级Python工程师,http://jobs.51job.com/shanghai-xhq/85861415.html?s=01&t=0,上海易知信息科技股份有限公司,上海-徐汇区,1.8-2.5万/月,3-4年经验,本科,0,21500.0,0,1,0,0
484,970,Python开发工程师,http://jobs.51job.com/nanchang/91297275.html?s=01&t=0,南昌中滨雅尚科技有限公司,南昌,0.5-1万/月,2年经验,大专,8,7500.0,1,0,0,0
485,971,Perl开发工程师/c#开发工程师/python开发工程师,http://jobs.51job.com/beijing-hdq/89428872.html?s=01&t=0,北京华信空天科技有限公司,北京-海淀区,6-8千/月,无工作经验,本科,6,7000.0,0,1,0,0
486,972,Python 开发,http://jobs.51job.com/nanjing-xwq/89417763.html?s=01&t=0,苏州朗拓软件有限公司南京分公司,南京-玄武区,1-1.5万/月,3-4年经验,本科,7,12500.0,0,1,0,0
487,975,python爬虫开发工程师,http://jobs.51job.com/guangzhou/87366913.html?s=01&t=0,广州名科计算机网络有限公司,广州,1.5-2.5万/月,2年经验,本科,19,20000.0,0,1,0,0
488,976,Python高级开发工程师,http://jobs.51job.com/shenzhen/87772967.html?s=01&t=0,深圳市汇游文化传播有限公司,深圳,0.9-1.2万/月,2年经验,大专,30,10500.0,1,0,0,0
489,977,Python Web 开发工程师,http://jobs.51job.com/nanjing-jyq/69879918.html?s=01&t=0,南京川陀大匠信息技术有限公司,南京-建邺区,0.4-1万/月,2年经验,本科,7,7000.0,0,1,0,0
490,979,Python爬虫工程师,http://jobs.51job.com/beijing-cyq/89432417.html?s=01&t=0,科盛数聚（北京）科技有限公司,北京-朝阳区,1-1.5万/月,2年经验,本科,6,12500.0,0,1,0,0
491,983,python工程师,http://jobs.51job.com/beijing-hdq/79444493.html?s=01&t=0,清华大学交通研究所,北京-海淀区,0.6-1.5万/月,2年经验,本科,6,10500.0,0,1,0,0
492,984,Python开发工程师,http://jobs.51job.com/wuhan-hsq/88195256.html?s=01&t=0,科乐得（武汉）技术股份有限公司,武汉-洪山区,0.8-1.5万/月,1年经验,大专,25,11500.0,1,0,0,0
493,985,Python开发工程师,http://jobs.51job.com/nantong/87879849.html?s=01&t=0,上海帝联信息科技股份有限公司,南通,6-8千/月,1年经验,本科,9,7000.0,0,1,0,0
494,986,软件开发工程师（c/c++/python）,http://jobs.51job.com/shanghai-pdxq/87520069.html?s=01&t=0,威盛电子（上海）有限公司,上海-浦东新区,1-1.5万/月,2年经验,硕士,0,12500.0,0,0,1,0
495,989,python开发工程师,http://jobs.51job.com/beijing-cyq/87347556.html?s=01&t=0,北京讯众通信技术股份有限公司,北京-朝阳区,1-1.5万/月,2年经验,本科,6,12500.0,0,1,0,0
496,990,Python高级开发,http://jobs.51job.com/chengdu-whq/87509626.html?s=01&t=0,四川神琥科技有限公司,成都-武侯区,0.5-1万/月,3-4年经验,本科,21,7500.0,0,1,0,0
497,993,Java/Python/Hadoop高级软件研发工程师,http://jobs.51job.com/shanghai-pdxq/60033025.html?s=01&t=0,上海数策软件股份有限公司,上海-浦东新区,1-2.5万/月,3-4年经验,本科,0,17500.0,0,1,0,0
498,994,Python/Java实习生,http://jobs.51job.com/beijing-cyq/87361251.html?s=01&t=0,景星网络科技（北京）有限公司,北京-朝阳区,120元/天,无工作经验,本科,6,2610.0,0,1,0,0
499,997,Python测试开发工程师,http://jobs.51job.com/beijing-xcq/90848179.html?s=01&t=0,北京多来点信息技术有限公司,北京-西城区,1.5-2.5万/月,2年经验,本科,6,20000.0,0,1,0,0
500,998,Python开发工程师,http://jobs.51job.com/changzhou/90841677.html?s=01&t=0,江苏赞奇科技股份有限公司,常州,0.7-1万/月,2年经验,大专,18,8500.0,1,0,0,0
501,999,高级Python工程师,http://jobs.51job.com/nanjing/87589658.html?s=01&t=0,北京云族佳科技有限公司,异地招聘,2-4万/月,3-4年经验,本科,20,30000.0,0,1,0,0
502,1001,数据采集工程师-python,http://jobs.51job.com/beijing-cyq/85131925.html?s=01&t=0,金电联行（北京）信息技术有限公司,北京-朝阳区,1.5-2万/月,5-7年经验,本科,6,17500.0,0,1,0,0
503,1006,python开发,http://jobs.51job.com/beijing-cyq/85075016.html?s=01&t=0,北京时尚日记科技有限公司,北京-朝阳区,1.5-2万/月,3-4年经验,本科,6,17500.0,0,1,0,0
504,1008,Python开发工程师,http://jobs.51job.com/nanjing/91070794.html?s=01&t=0,南京亚电电力自动化有限公司,南京,6-8千/月,2年经验,本科,7,7000.0,0,1,0,0
505,1015,Python开发工程师,http://jobs.51job.com/haikou/90404736.html?s=01&t=0,海南易建科技股份有限公司,海口,1-1.5万/月,3-4年经验,本科,28,12500.0,0,1,0,0
506,1016,Python程序员,http://jobs.51job.com/shenzhen-nsq/59810561.html?s=01&t=0,深圳市乐思软件技术有限公司,深圳-南山区,0.5-1万/月,1年经验,本科,30,7500.0,0,1,0,0
507,1018,Python开发工程师,http://jobs.51job.com/shanghai/89206858.html?s=01&t=0,上海知临信息技术有限公司,上海,0.8-1.2万/月,2年经验,大专,0,10000.0,1,0,0,0
508,1023,python web后端开发负责,http://jobs.51job.com/hangzhou-fys/85166299.html?s=01&t=0,杭州智链达数据有限公司,杭州-富阳市,1.5-3万/月,2年经验,大专,24,22500.0,1,0,0,0
509,1024,Python后台开发-大数据人工智能项目-L3,http://jobs.51job.com/guangzhou-pyq/81533980.html?s=01&t=0,广州探迹科技有限公司,异地招聘,1.5-4万/月,1年经验,本科,20,27500.0,0,1,0,0
510,1026,人工智能 软件工程师（C++/Python/机器学习方向),http://jobs.51job.com/dongguan/87854101.html?s=01&t=0,深圳光启高等理工研究院,异地招聘,1-1.8万/月,3-4年经验,本科,20,14000.0,0,1,0,0
511,1028,Python 量化交易,http://jobs.51job.com/suzhou-gyyq/87886723.html?s=01&t=0,苏州金溢宝大数据科技有限公司,苏州-工业园区,0.7-1.5万/月,1年经验,本科,36,11000.0,0,1,0,0
512,1029,Python开发工程师-云计算方向,http://jobs.51job.com/beijing-cyq/85327353.html?s=01&t=0,中航信华东数据中心有限责任公司,北京-朝阳区,0.8-1.2万/月,2年经验,本科,6,10000.0,0,1,0,0
513,1030,Python后端数据工程师,http://jobs.51job.com/shanghai-zbq/86794426.html?s=01&t=0,上海卓隽信息技术股份有限公司,上海-闸北区,0.8-1万/月,2年经验,大专,0,9000.0,1,0,0,0
514,1031,python高级工程师,http://jobs.51job.com/beijing-hdq/90317302.html?s=01&t=0,雷象科技（北京）有限公司,北京-海淀区,1.5-2万/月,3-4年经验,本科,6,17500.0,0,1,0,0
515,1032,python系统技术支持工程师,http://jobs.51job.com/beijing-sjsq/89192760.html?s=01&t=0,北京酷德啄木鸟信息技术有限公司,北京-石景山区,4.5-6千/月,1年经验,本科,6,5250.0,0,1,0,0
516,1033,Python开发工程师,http://jobs.51job.com/wuhan-hsq/91673631.html?s=01&t=0,湖北华旺达信息技术有限公司,武汉-洪山区,1-2.5万/月,2年经验,大专,25,17500.0,1,0,0,0
517,1035,python web 开发工程师,http://jobs.51job.com/beijing-hdq/59465911.html?s=01&t=0,华北计算技术研究所（中国电子科技集团公司第十五研究所 ）,北京-海淀区,0.8-1万/月,1年经验,本科,6,9000.0,0,1,0,0
518,1036,Java/Python开发工程师,http://jobs.51job.com/changsha/82701631.html?s=01&t=0,湖南天云软件技术有限公司,长沙,0.8-1.5万/月,3-4年经验,本科,42,11500.0,0,1,0,0
519,1037,python测试开发工程师,http://jobs.51job.com/hangzhou-yhq/85429784.html?s=01&t=0,中卫大河云联网络技术有限公司,杭州-余杭区,1-2万/月,3-4年经验,本科,24,15000.0,0,1,0,0
520,1039,Python开发工程师,http://jobs.51job.com/suzhou/66877492.html?s=01&t=0,中移（苏州）软件技术有限公司,苏州,1.5-2万/月,2年经验,本科,36,17500.0,0,1,0,0
521,1040,大数据开发工程师（python）,http://jobs.51job.com/shanghai-mhq/91033952.html?s=01&t=0,上海爱她基因科技有限公司,上海-闵行区,0.6-1万/月,1年经验,大专,0,8000.0,1,0,0,0
522,1042,后端Python工程师 - CD3413,http://jobs.51job.com/chengdu-gxq/85306788.html?s=01&t=0,点融,成都-高新区,0.6-1.2万/月,1年经验,本科,21,9000.0,0,1,0,0
523,1043,Python Web 工程师,http://jobs.51job.com/chengdu-gxq/74785297.html?s=01&t=0,成都申帝科技有限公司,成都-高新区,0.8-1.5万/月,2年经验,本科,21,11500.0,0,1,0,0
524,1044,python爬虫工程师,http://jobs.51job.com/shenzhen-lgq/88553405.html?s=01&t=0,深圳前海帕拓逊网络技术有限公司,深圳-龙岗区,1-1.5万/月,1年经验,大专,30,12500.0,1,0,0,0
525,1048,资深Python工程师,http://jobs.51job.com/shanghai/90796542.html?s=01&t=0,上海萨图西网络有限公司,上海,1.5-3.5万/月,5-7年经验,本科,0,25000.0,0,1,0,0
526,1051,高级C/C++软件工程师,http://jobs.51job.com/xian-ytq/65179905.html?s=01&t=0,北京北信源软件股份有限公司西安分公司,西安-雁塔区,0.8-1万/月,3-4年经验,本科,38,9000.0,0,1,0,0
527,1052,C++服务端,http://jobs.51job.com/shenzhen-nsq/92010322.html?s=01&t=0,深圳市中顺和盈科技有限公司,深圳-南山区,1-1.8万/月,2年经验,大专,30,14000.0,1,0,0,0
528,1055,运维工程师/运维主管,http://jobs.51job.com/guangzhou-lgq/87349132.html?s=01&t=0,广州点屏信息技术有限公司,广州-萝岗区,0.8-1万/月,3-4年经验,大专,19,9000.0,1,0,0,0
529,1056,自然语言处理工程师,http://jobs.51job.com/shanghai-pdxq/74300366.html?s=01&t=0,上海百业并购信息技术股份有限公司,上海-浦东新区,6-15万/年,1年经验,本科,0,8750.0,0,1,0,0
530,1058,C/C++开发工程师,http://jobs.51job.com/xian/89162771.html?s=01&t=0,西安海润通信技术有限公司,西安,1.2-2.4万/月,3-4年经验,本科,38,18000.0,0,1,0,0
531,1059,嵌入式软件验证工程师,http://jobs.51job.com/shanghai-pdxq/92010744.html?s=01&t=0,上海爱韦讯信息技术股份有限公司,上海-浦东新区,1-1.5万/月,3-4年经验,本科,0,12500.0,0,1,0,0
532,1060,数据分析师（风险管理方向）,http://jobs.51job.com/shanghai-pdxq/85178221.html?s=01&t=0,上海旗计智能科技有限公司,上海-浦东新区,1.5-2万/月,3-4年经验,本科,0,17500.0,0,1,0,0
533,1061,数据分析工程师,http://jobs.51job.com/beijing-hdq/90193481.html?s=01&t=0,北京梅泰诺通信技术股份有限公司,北京-海淀区,2-3万/月,3-4年经验,本科,6,25000.0,0,1,0,0
534,1063,研发工程师,http://jobs.51job.com/beijing-hdq/91841504.html?s=01&t=0,联思智云（北京）科技有限公司,北京-海淀区,1-1.5万/月,2年经验,本科,6,12500.0,0,1,0,0
535,1064,图像算法工程师（人工智能与自动驾驶）,http://jobs.51job.com/chengdu-px/77418429.html?s=01&t=0,成都安智杰科技有限公司,成都-郫县,0.9-1.5万/月,无工作经验,本科,21,12000.0,0,1,0,0
536,1065,高级研发工程师（罗湖国贸地铁站附近）,http://jobs.51job.com/shenzhen/91812849.html?s=01&t=0,深圳市东皇网络科技有限公司,深圳,20-30万/年,3-4年经验,本科,30,20833.33333333333,0,1,0,0
537,1066,APP开发工程师,http://jobs.51job.com/dalian-zsq/92009285.html?s=01&t=0,天马网络科技（大连）有限公司,大连-中山区,6-8千/月,2年经验,大专,14,7000.0,1,0,0,0
538,1068,数据分析师,http://jobs.51job.com/chengdu/91224899.html?s=01&t=0,四川享宇金信金融服务外包有限公司,成都,0.8-1.5万/月,2年经验,硕士,21,11500.0,0,0,1,0
539,1071,持续交付工程师,http://jobs.51job.com/shanghai-ypq/92009688.html?s=01&t=0,上海找钢网信息科技股份有限公司,上海-杨浦区,1.5-2.5万/月,2年经验,本科,0,20000.0,0,1,0,0
540,1073,高级测试工程师,http://jobs.51job.com/guangzhou-thq/92007184.html?s=01&t=0,云宏信息科技股份有限公司,广州-天河区,1-2万/月,3-4年经验,本科,19,15000.0,0,1,0,0
541,1074,软件工程师,http://jobs.51job.com/shenzhen-nsq/91012891.html?s=01&t=0,深圳奥瞳系统科技有限公司,深圳-南山区,15-25万/年,3-4年经验,本科,30,16666.666666666668,0,1,0,0
542,1075,软件开发工程师,http://jobs.51job.com/shenzhen/91271347.html?s=01&t=0,深圳市壹柒伍网络科技股份有限公司,深圳,1.2-2万/月,3-4年经验,本科,30,16000.0,0,1,0,0
543,1078,测试工程师,http://jobs.51job.com/guangzhou-thq/73660095.html?s=01&t=0,广东睿哲科技股份有限公司,广州-天河区,0.6-1.2万/月,2年经验,大专,19,9000.0,1,0,0,0
544,1079,Web前端开发工程师,http://jobs.51job.com/tianjin-nkq/91436003.html?s=01&t=0,瑞思特智能与节能建筑技术(天津)有限公司,天津-南开区,0.6-1万/月,1年经验,本科,15,8000.0,0,1,0,0
545,1080,配置管理工程师,http://jobs.51job.com/shanghai-hpq/92007757.html?s=01&t=0,浙江网新恒天软件有限公司,上海-黄浦区,0.8-1万/月,3-4年经验,大专,0,9000.0,1,0,0,0
546,1081,运维工程师,http://jobs.51job.com/beijing-dxq/91248234.html?s=01&t=0,亦非云互联网技术（上海）有限公司,北京-大兴区,0.7-1.5万/月,3-4年经验,大专,6,11000.0,1,0,0,0
547,1082,运维工程师,http://jobs.51job.com/shenzhen-baq/92007027.html?s=01&t=0,JD京东商城,深圳-宝安区,1-3万/月,2年经验,本科,30,20000.0,0,1,0,0
548,1083,黑色产业链金融分析师,http://jobs.51job.com/shenzhen-nsq/92009020.html?s=01&t=0,深圳市鹤裕供应链管理有限公司,深圳-南山区,2.5-5万/月,3-4年经验,本科,30,37500.0,0,1,0,0
549,1085,性能工程师,http://jobs.51job.com/chengdu-gxq/92009025.html?s=01&t=0,成都车如云网络科技有限公司,成都-高新区,6-8千/月,3-4年经验,大专,21,7000.0,1,0,0,0
550,1088,web后端工程师,http://jobs.51job.com/suzhou/75627972.html?s=01&t=0,博视联（苏州）信息科技有限公司,苏州,0.6-1.2万/月,1年经验,本科,36,9000.0,0,1,0,0
551,1090,高级策略研究员,http://jobs.51job.com/guangzhou-thq/92007378.html?s=01&t=0,广东瑜隆投资管理有限公司,广州-天河区,15-20万/年,1年经验,本科,19,14583.333333333336,0,1,0,0
552,1091,运维工程师,http://jobs.51job.com/suzhou/90500779.html?s=01&t=0,山东思言信息科技有限公司,苏州,6-8千/月,3-4年经验,大专,36,7000.0,1,0,0,0
553,1095,急聘Linux运维网络管理员,http://jobs.51job.com/wuhan/78390317.html?s=01&t=0,北京尖峰计算机系统有限公司武汉分公司,武汉,6-8千/月,1年经验,本科,25,7000.0,0,1,0,0
554,1096,数据工程师,http://jobs.51job.com/guangzhou-yxq/84576662.html?s=01&t=0,深圳市利讯互联网金融服务有限公司,异地招聘,0.8-1.5万/月,2年经验,本科,20,11500.0,0,1,0,0
555,1099,运维工程师,http://jobs.51job.com/nanjing/89801756.html?s=01&t=0,南京玛岸网络科技有限公司,南京,1-2万/月,1年经验,本科,7,15000.0,0,1,0,0
556,1100,高级软件工程师,http://jobs.51job.com/shanghai/89369154.html?s=01&t=0,上海物景智能科技有限公司,上海,1-1.5万/月,3-4年经验,本科,0,12500.0,0,1,0,0
557,1102,后台开发工程师,http://jobs.51job.com/shenzhen-lhq/88142038.html?s=01&t=0,香港建都电子科技有限公司深圳代表处,深圳-罗湖区,1-1.5万/月,2年经验,本科,30,12500.0,0,1,0,0
558,1105,3D引擎开发工程师,http://jobs.51job.com/guangzhou-thq/84735281.html?s=01&t=0,广东尚趣网络科技有限公司,广州-天河区,0.7-1.5万/月,1年经验,本科,19,11000.0,0,1,0,0
559,1108,风险建模工程师,http://jobs.51job.com/shanghai-ptq/87170233.html?s=01&t=0,上海易巴巴信息科技有限公司,上海-普陀区,1-1.5万/月,5-7年经验,本科,0,12500.0,0,1,0,0
560,1109,IC Verification Engineer,http://jobs.51job.com/shanghai-pdxq/91954900.html?s=01&t=0,上海肇观电子科技有限公司,上海-浦东新区,10-30万/年,3-4年经验,本科,0,16666.666666666668,0,1,0,0
561,1111,测试工程师,http://jobs.51job.com/nanjing/91142789.html?s=01&t=0,南京小西网络科技有限公司,南京,4.5-6千/月,1年经验,大专,7,5250.0,1,0,0,0
562,1113,软件测试工程师,http://jobs.51job.com/shenzhen/91973049.html?s=01&t=0,深圳市东鹏饮料实业有限公司,深圳,0.7-1.2万/月,3-4年经验,本科,30,9500.0,0,1,0,0
563,1114,C++高级开发工程师 五险一金,http://jobs.51job.com/guangzhou-hpq/89533925.html?s=01&t=0,广州微林软件有限公司,广州-黄埔区,1-1.6万/月,3-4年经验,本科,19,13000.0,0,1,0,0
564,1115,Labview软件开发工程师,http://jobs.51job.com/suzhou/71888636.html?s=01&t=0,澳特卡新能源科技（上海）有限公司,苏州,0.8-1万/月,2年经验,本科,36,9000.0,0,1,0,0
565,1116,软件开发工程师,http://jobs.51job.com/beijing-hdq/91943025.html?s=01&t=0,大唐电信科技股份有限公司,北京-海淀区,0.8-1万/月,3-4年经验,本科,6,9000.0,0,1,0,0
566,1117,高级开发工程师,http://jobs.51job.com/shanghai-pdxq/91938308.html?s=01&t=0,北京神州新桥科技有限公司,上海-浦东新区,2.5-3万/月,5-7年经验,本科,0,27500.0,0,1,0,0
567,1119,系统架构师,http://jobs.51job.com/shanghai-hpq/87684880.html?s=01&t=0,上海龙举资产管理有限公司,上海-黄浦区,1-1.5万/月,5-7年经验,本科,0,12500.0,0,1,0,0
568,1120,大数据开发工程师,http://jobs.51job.com/shenzhen-nsq/91936072.html?s=01&t=0,大象云控（深圳）信息技术有限公司,深圳-南山区,2-2.5万/月,5-7年经验,本科,30,22500.0,0,1,0,0
569,1121,软件工程师,http://jobs.51job.com/shenzhen/91956141.html?s=01&t=0,深圳国人通信股份有限公司,深圳,1.5-2万/月,5-7年经验,本科,30,17500.0,0,1,0,0
570,1122,大数据工程师,http://jobs.51job.com/xian-gxjs/91955557.html?s=01&t=0,西安易流物联科技有限公司,西安-高新技术...,1.2-1.8万/月,3-4年经验,大专,38,15000.0,1,0,0,0
571,1124,后台开发工程师,http://jobs.51job.com/guangzhou/88111706.html?s=01&t=0,广州和普乐健康科技有限公司,广州,15-20万/年,2年经验,大专,19,14583.333333333336,1,0,0,0
572,1125,精算分析高级经理,http://jobs.51job.com/beijing-hdq/84181202.html?s=01&t=0,久隆财产保险有限公司,北京-海淀区,40-60万/年,5-7年经验,本科,6,41666.66666666666,0,1,0,0
573,1127,Web前端开发工程师,http://jobs.51job.com/guangzhou-lgq/91940697.html?s=01&t=0,广东三品软件科技有限公司,广州-萝岗区,4-8千/月,2年经验,大专,19,6000.0,1,0,0,0
574,1128,高级运维工程师,http://jobs.51job.com/shenzhen-nsq/91441966.html?s=01&t=0,深圳市太和物联信息技术有限公司,深圳-南山区,1.2-2万/月,3-4年经验,大专,30,16000.0,1,0,0,0
575,1130,大数据开发工程师,http://jobs.51job.com/beijing/91945549.html?s=01&t=0,北京一点网聚信息技术有限公司,北京,2-4万/月,3-4年经验,本科,6,30000.0,0,1,0,0
576,1131,机器学习算法工程师,http://jobs.51job.com/qingdao/81538622.html?s=01&t=0,山东海博科技信息系统有限公司,青岛,1-1.5万/月,5-7年经验,硕士,43,12500.0,0,0,1,0
577,1132,测试工程师,http://jobs.51job.com/beijing/85600559.html?s=01&t=0,用友医疗卫生信息系统有限公司,北京,0.8-1.2万/月,3-4年经验,本科,6,10000.0,0,1,0,0
578,1134,高级运维开发工程师,http://jobs.51job.com/shanghai-cnq/85297197.html?s=01&t=0,上海缘通科技有限公司,上海-长宁区,1-1.5万/月,3-4年经验,本科,0,12500.0,0,1,0,0
579,1137,Hadoop开发工程师,http://jobs.51job.com/shenzhen-nsq/68254024.html?s=01&t=0,深圳鹏锐信息技术股份有限公司,深圳-南山区,0.8-1万/月,2年经验,本科,30,9000.0,0,1,0,0
580,1141,PHP开发工程师,http://jobs.51job.com/shenzhen-nsq/90489774.html?s=01&t=0,深圳隆深网络科技有限公司,深圳-南山区,1.5-2万/月,3-4年经验,大专,30,17500.0,1,0,0,0
581,1143,大数据平台开发工程师,http://jobs.51job.com/shanghai-xhq/91963559.html?s=01&t=0,曼威信息技术（上海）有限公司,上海-徐汇区,1-2万/月,2年经验,本科,0,15000.0,0,1,0,0
582,1145,高级运维工程师,http://jobs.51job.com/guangzhou-thq/91971140.html?s=01&t=0,广州市赛酷睿电子科技有限公司,广州-天河区,1-1.5万/月,3-4年经验,本科,19,12500.0,0,1,0,0
583,1147,生物信息工程师,http://jobs.51job.com/beijing-hdq/84819532.html?s=01&t=0,北京利普康生物科技有限公司,北京-海淀区,0.8-1万/月,2年经验,硕士,6,9000.0,0,0,1,0
584,1148,数据挖掘工程师,http://jobs.51job.com/wuhan-wcq/89877024.html?s=01&t=0,武汉普创数码科技有限公司,武汉-武昌区,1-1.5万/月,2年经验,本科,25,12500.0,0,1,0,0
585,1151,"Software Engineer  Python, Java, Cloud",http://jobs.51job.com/beijing/84878095.html?s=01&t=0,贵州华芯通半导体技术有限公司,异地招聘,1.5-2万/月,3-4年经验,本科,20,17500.0,0,1,0,0
586,1152,Python软件工程师,http://jobs.51job.com/dalian-gxyq/85967910.html?s=01&t=0,纳思达科技（大连）有限公司,大连-高新园区,1.5-2万/月,3-4年经验,本科,14,17500.0,0,1,0,0
587,1153,python 开发工程师,http://jobs.51job.com/chengdu-gxq/68847564.html?s=01&t=0,成都指南针联网科技股份有限公司,成都-高新区,0.8-1万/月,2年经验,本科,21,9000.0,0,1,0,0
588,1154,Python工程师,http://jobs.51job.com/xian/86438316.html?s=01&t=0,陕西维纳传媒股份有限公司,西安,0.8-1.2万/月,1年经验,本科,38,10000.0,0,1,0,0
589,1155,python开发工程师,http://jobs.51job.com/shenzhen-nsq/89789361.html?s=01&t=0,深圳胜远科技有限公司,深圳-南山区,1.5-2万/月,2年经验,本科,30,17500.0,0,1,0,0
590,1156,Python软件工程师,http://jobs.51job.com/shanghai-ptq/81968952.html?s=01&t=0,上海聪牛金融信息服务有限公司,上海-普陀区,1-1.8万/月,2年经验,大专,0,14000.0,1,0,0,0
591,1158,初级数据开发工程师(Python),http://jobs.51job.com/guangzhou-thq/83220854.html?s=01&t=0,优能天才教育集团,广州-天河区,0.5-1万/月,1年经验,大专,19,7500.0,1,0,0,0
592,1159,Python/node程序员,http://jobs.51job.com/beijing/77711617.html?s=01&t=0,北京摩游世纪科技有限公司,北京,1.5-2万/月,1年经验,本科,6,17500.0,0,1,0,0
593,1163,python高级工程师,http://jobs.51job.com/beijing/74090698.html?s=01&t=0,爱思特（北京）网络科技有限公司,北京,1.5-2万/月,2年经验,本科,6,17500.0,0,1,0,0
594,1167,python开发工程师,http://jobs.51job.com/shanghai/71513016.html?s=01&t=0,北京思迪康泰科技有限公司,上海,1-1.5万/月,2年经验,本科,0,12500.0,0,1,0,0
595,1168,Python 爬虫工程师,http://jobs.51job.com/beijing/74086717.html?s=01&t=0,启迪国信科技有限公司,北京,6-8千/月,1年经验,大专,6,7000.0,1,0,0,0
